id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
361159,tt4511566,0.37668,0,0,Navy Seals vs. Zombies,"Ed Quinn|Michael Dudikoff|Rick Fox|Chad ""Gunner"" Lail|Molly Hagan",,Stanton Barrett,,louisiana|navy seal|zombies|zombie violence|infected,"A team of highly skilled Navy SEALS find themselves embarking on the battle of their lives when they come face-to-face with the undead. After a deadly outbreak occurs in New Orleans, the SEALS must fight for their lives, and the city, against an army of zombies.",97,Horror|Action,Hollywood Media Bridge|Throne Productions,10/8/15,24,3.3,2015,0.0,0.0
365805,tt4227282,0.411416,0,0,Wrecker,Anna Hutchison|Andrea Whitburn|Jennifer Koenig|Don Knodel|Michael Dickson,,Michael Bafaro,You Stop You Die,,"Best friends Emily and Lesley go on a road trip to the desert. When Emily decides to get off the highway and take a ""short cut,"" they become the target of a relentless and psychotic trucker who forces them to play a deadly game of cat and mouse. (IMDB)",83,Thriller|Action|Horror,IW Wrecker Productions,11/6/15,12,3.6,2015,0.0,0.0
351964,tt3793788,0.374853,0,0,The Escort,Lyndsy Fonseca|Michael Doneger|Bruce Campbell|Sonya Walger|Rumer Willis,http://willslocombe.com/?project=the-escort,Will Slocombe,Every story has a price.,father-son relationship|prostitute|magazine|escort service|writer,"Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",88,Comedy|Romance,Skyhook Productions|Cloverhill Pictures|Perspective Productions,6/15/15,41,5.9,2015,0.0,0.0
362057,tt1663655,0.372889,0,0,Martyrs,Troian Bellisario|Bailey Noble|Kate Burton|Caitlin Carmichael|Melissa Tracy,,Kevin Goetz|Michael Goetz,,child abuse|sadism|female friendship|afterlife|buried alive,A woman and her childhood friend seek out revenge on those who victimized and abused them.,86,Drama|Horror|Thriller,Blumhouse Productions|The Safran Company|Temple Hill Entertainment,12/31/15,43,5.0,2015,0.0,0.0
137333,tt2321502,0.371145,0,0,Uncanny,Mark Webber|Lucy Griffiths|David Clayton Rogers|Rainn Wilson,http://www.acceleratedmatter.com/,Matthew Leutwyler,Deception by design.,dark,"For ten years, inventor David Kressen has lived in seclusion with his inventions, including Adam, a robot with incredible lifelike human qualities. When reporter Joy Andrews is given access to their unconventional facility, she is alternately repelled and attracted to the scientist and his creation. But as Adam exhibits emergent behavior of anger and jealousy towards her, she finds herself increasingly entangled in a web of deception where no oneâ€™s motives are easily decipherable.",91,Thriller|Drama|Science Fiction,Accelerated Matter,1/31/15,21,6.1,2015,0.0,0.0
317198,tt3856042,0.370148,0,0,Bad Hair Day,Laura Marano|Leigh-Allyn Baker|Christian Campbell|Kiana Madeira|Christian Paul,http://disneychannel.disney.com/bad-hair-day,Erik Canuel,,,"The film is about a high school tech whiz (Laura Marano), who is determined to become prom queen. But on the big day, she suddenly wakes up having a bad hair day, and her destroyed prom dress, and everything that can go wrong, does go badly wrong. A police officer (Leigh-Allyn Baker) seeks the necklace that the teen somehow ends up possessing. Prom day goes really bad as the pair is pursued by a dogged jewel thief (Christian Campbell) on a wild ride cross around the city.",90,TV Movie|Adventure|Comedy,Muse Entertainment Enterprises,2/13/15,21,6.5,2015,0.0,0.0
57876,tt1519461,0.369529,5000000,0,Area 51,Reid Warner|Darrin Bragg|Ben Rovner|Jelena Nik|Roy Abramsohn,,Oren Peli,,found footage|area 51,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",91,Horror|Thriller|Science Fiction,Insurge Pictures,5/15/15,82,4.4,2015,4599997.97600089,0.0
339533,tt4547120,0.369108,0,0,San Andreas Quake,Jhey Castles|Jason Woods|Grace Van Dien|Elaine Partnow|Lane Townsend,http://www.theasylum.cc/product.php?id=268,John Baumgartner,,earthquake|los angeles|family|tv|seismologist,"When a discredited L.A. Seismologist warns of an impending 12.7 earthquake, no one takes her seriously. Now on her own, she races desperately to get her family to safety before the earthquake breaks Los Angeles apart from the mainland.",90,TV Movie|Action|Science Fiction,The Asylum,5/19/15,60,3.7,2015,0.0,0.0
277546,tt3687398,0.36817,6000000,0,The Runner,Nicolas Cage|Sarah Paulson|Connie Nielsen|Peter Fonda|Bryan Batt,,Austin Stark,Power always comes at a price,,"In the aftermath of the BP oil spill, an idealistic but imperfect New Orleans politician (Nicolas Cage) finds his plans of restoration unraveling as his own life becomes contaminated with corruption, scandal and deceit.",90,Drama,Paper Street Films|Back Lot Pictures|KGB Media,8/7/15,35,4.8,2015,5519997.57120106,0.0
308457,tt3090670,0.367617,0,0,Advantageous,Jacqueline Kim|James Urbaniak|Freya Adams|Ken Jeong|Jennifer Ehle,,Jennifer Phang,,identity|unemployment|dystopic future|woman director|corporation,"In a near-future city where soaring opulence overshadows economic hardship, Gwen and her daughter, Jules, do all they can to hold on to their joy, despite the instability surfacing in their world.",92,Science Fiction|Drama|Family,,6/23/15,29,6.4,2015,0.0,0.0
306482,tt3155242,0.367434,0,0,Partisan,Vincent Cassel|Nigel Barber|Jeremy Chabriel|Florence Mezzara|Sosina Wogayehu,,Ariel Kleiman,,birthday|chicken|food,"On the edge of a crumbling city, 11-year-old Alexander lives in a sequestered commune alongside other children, their mothers, and charismatic leader, Gregori. Gregori teaches the children how to raise livestock, grow vegetables, work as a community - and how to kill. With the birth of a new baby brother weighing on his mind, Alexander begins to question Gregoriâ€™s overpowering influence on the children and their training to become assassins. Threatened by his increasing unwillingness to fall in line, Gregoriâ€™s behavior turns erratic and adversarial toward the child he once considered a son. With the two set dangerously at odds and the communeâ€™s way of life disintegrating, the residents fear a violent resolution is at hand.",98,Thriller|Drama,Warp Films Australia|Animal Kingdom|Carver Films,1/25/15,16,5.8,2015,0.0,0.0
362105,tt4386242,0.36603,4400000,0,R.L. Stine's Monsterville: The Cabinet of Souls,Dove Cameron|Katherine McNamara|Ryan McCartan|Laine MacNeil|Briana Buckmaster,,Peter DeLuise,,,Teenage friends must resist the spell of an evil showman staging a house of horrors show in their small town.,85,Comedy|Horror,EveryWhere Studios,9/29/15,22,7.2,2015,4047998.21888078,0.0
245846,tt2325977,0.365901,10000000,17472,Strangerland,Nicole Kidman|Joseph Fiennes|Hugo Weaving|Lisa Flanagan|Megan Alston,,Kim Farrant,To find the truth they must lose themselves.,australia|missing child|outback|alcoholic drink|troubled marriage,"Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish.",111,Drama|Thriller,Worldview Entertainment,7/1/15,48,5.0,2015,9199995.95200178,16074.2329273375
330112,tt3774466,0.329164,0,0,Ashby,Mickey Rourke|Nat Wolff|Emma Roberts|Sarah Silverman|Adam Aalderks,https://www.bankside-films.com/screeners/ashby.html#,Tony McNamara,Life is about knowing how to take a hit.,cia|assassin|romance|neighbor|teenager,"When new kid in town Ed Wallis is given an assignment to interview an older person, he turns to his mysterious neighbor, Ashby Holt for help.  That new connection leads to unexpected journeys for both of them, as Ashby â€“ who turns out to be a retired CIA assassin â€“ deals with a terminal prognosis, and Ed deals with adjusting to life with his newly single mom and developing relationship with a brainy classmate, Eloise.",102,Drama|Romance|Comedy,Head Gear Films|Metrol Technology|Langley Park Productions,4/19/15,104,5.9,2015,0.0,0.0
322766,tt3881768,0.359826,0,0,Beautiful & Twisted,Rob Lowe|Paz Vega|Candice Bergen|Seychelle Gabriel|Jude Ciccolella,,Christopher Zalla,Based on the infamous true story.,murder|true crime|tv movie,"Following the murder of hotel heir Ben Novack Jr., police focus their investigation on his wife, Narcy.",90,Crime|Drama|Thriller,Sony Pictures Television|Silver Screen Pictures,1/31/15,21,5.4,2015,0.0,0.0
361931,tt5065822,0.357654,0,0,Ronaldo,Cristiano Ronaldo,http://www.ronaldothefilm.com,Anthony Wonke,Astonishing. Intimate. Definitive.,biography|soccer player,"Filmed over 14 months with unprecedented access into the inner circle of the man and the sport, this is the first official and fully authorised film of one of the most celebrated figures in football.  For the first time ever, the world gets vividly candid and un-paralleled, behind-closed-doors access to the footballer, father, family-man and friend in this moving &amp; fascinating documentary. Through in-depth conversations, state of the art football footage and never before seen archival footage, the film gives an astonishing insight into the sporting and personal life of triple Ballon D'Or winner Cristiano Ronaldo at the peak of his career.  From the makers of â€˜Sennaâ€™ and â€˜Amyâ€™, Ronaldo takes audiences on an intimate and revealing journey of what itâ€™s like to live as an iconic athlete in the eye of the storm.",0,Documentary,"On The Corner Films|We Came, We Saw, We Conquered Studios",11/9/15,80,6.5,2015,0.0,0.0
318224,tt4257858,0.357614,0,0,Going Clear: Scientology and the Prison of Belief,Paul Haggis|Jason Beghe|Alex Gibney|Lawrence Wright|Sherry Stringfield,http://www.hbo.com/documentaries/going-clear/,Alex Gibney,,cult|scientology,"Going Clear intimately profiles eight former members of the Church of Scientology, shining a light on how they attract true believers and the things they do in the name of religion.",119,Documentary,Jigsaw Productions|HBO Documentary Films|Sky Atlantic,1/25/15,186,7.8,2015,0.0,0.0
309503,tt3346224,0.357567,0,0,Zipper,Patrick Wilson|Lena Headey|Richard Dreyfuss|Ray Winstone|John Cho,,Mora Stephens,Why take the risk,woman director,"Sam Ellis is a man on the rise â€” a hot-shot federal prosecutor on the cusp of a bright political future. But what was meant to be a one-time experience with an escort turns into a growing addiction â€” a new demon threatening to destroy his life, family, and career.",103,Thriller|Drama,Protozoa Pictures|Cargo Entertainment|33 Pictures,8/28/15,30,5.5,2015,0.0,0.0
348811,tt3779300,0.356519,0,0,War Pigs,Luke Goss|Dolph Lundgren|Chuck Liddell|Noah Segan|Steven Luke,,Ryan Little,Victory is the only option,world war ii|nazis,A rag tag unit of misfits known as the War Pigs must go behind enemy lines to exterminate Nazis by any means necessary.,92,War|Action,VMI Worldwide|Verdi Productions|Schuetzle Company Productions|The Fyzz Facility,8/3/15,26,4.9,2015,0.0,0.0
310135,tt3672742,0.354624,0,0,Turbo Kid,Munro Chambers|Laurence Leboeuf|Michael Ironside|Aaron Jeffery|Edwin Wright,,FranÃ§ois Simard|Anouk Whissell|Yoann-Karl Whissell,This is the future... This is the year 1997.,post-apocalyptic|dystopia|gore|bmx|violence,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.",95,Adventure|Action|Comedy|Science Fiction,Epic Pictures Group|Timpson Films|EMA Films,8/14/15,136,6.6,2015,0.0,0.0
355111,tt4955162,0.350858,0,0,Barbie in Rock 'N Royals,Kelly Sheridan|Jordyn Kane|Chiara Zanni|Bethany Brown|Michael Dobson,,Karen J. Lloyd,,princess|barbie doll,"In this upbeat musical, Barbie stars as Princess Courtney, a modern princess whose world is turned upside down when she switches places with Erika, a famous rockstar. Two very different worlds collide when a mix-up sends Princess Courtney to Camp Pop and Erika, to Camp Royalty. While the leaders of the rival camps try to correct the mix-up, both Courtney and Erika learn to adjust to the different worlds and have fun while making new, unexpected friends. When the girls learn both camps are at risk of shutting down, they must embrace their differences, find their true voices, and come together for an epic sing-off that shows anything is possible when you dare to dream big!",84,Animation|Music|Family,Mattel,8/13/15,17,6.3,2015,0.0,0.0
335866,tt3118452,0.350599,0,0,Circle,Julie Benz|Carter Jenkins|Cesar Garcia|Mercy Malick|Lisa Pelikan,,Aaron Hann|Mario Miscione,In hereâ€¦ everything gets you killed.,survival|execution|stranger|no memory,Could you trust a jury of your peers with your life? The contestants of a mysterious death game must make harrowing decisions as they strategize for survival in this psychological sci-fi thriller.,87,Drama|Horror|Science Fiction|Thriller,Votiv Films|Taggart Productions,10/2/15,167,6.1,2015,0.0,0.0
295592,tt3660770,0.348306,0,16661077,Monkey Kingdom,Tina Fey,,Mark Linfield|Alastair Fothergill,Adventure is in Full Swing.,,"A newborn monkey and its mother struggle to survive within the competitive social hierarchy of the Temple Troop, a dynamic group of monkeys who live in ancient ruins found deep in the storied jungles of South Asia.",81,Animation|Documentary,Disneynature,4/17/15,39,6.3,2015,0.0,15328184.095599
335970,tt4126340,0.347797,0,0,Joe Dirt 2: Beautiful Loser,David Spade|Brittany Daniel|Dennis Miller|Christopher Walken|Adam Beach,http://www.crackle.com/c/joe-dirt-2-beautiful-loser,Fred Wolf,Go Hick Yourself,white trash,"When happy family man Joe Dirt finds himself transported to the recent past, he begins an epic journey to get back to his loved ones in the present.",107,Comedy,Happy Madison Productions,7/16/15,23,4.2,2015,0.0,0.0
366142,tt5223342,0.344994,0,0,Minions: The Competition,Pierre Coffin|Chris Renaud,,Kyle Balda|Julien Soret,,minions,Two minions working in a bomb lab get competitive.,4,Animation,Illumination Entertainment,11/4/15,16,5.9,2015,0.0,0.0
310121,tt3236120,0.344549,0,7449681,I'll See You in My Dreams,Blythe Danner|June Squibb|Rhea Perlman|Mary Kay Place|Aarti Mann,,Brett Haley,,widow|friendship,"A sudden loss disrupts Carolâ€™s orderly life, propelling her into the dating world for the first time in 20 years. Finally living in the present tense, she finds herself swept up in not one, but two unexpected relationships that challenge her assumptions about what it means to grow old.",92,Drama|Comedy,Northern Lights Films|Jeff Rice Films|Two Flints,5/15/15,39,6.2,2015,0.0,6853703.50437045
361263,tt4505830,0.34253,0,0,Jesse Stone: Lost in Paradise,Tom Selleck|William Devane|Gloria Reuben|Luke Perry|Leslie Hope,http://www.hallmarkchannel.com/jesse-stone-lost-in-paradise,Robert Harmon,,,"Once a Los Angeles homicide detective, Police Chief Jesse Stone now presides over the quiet, seaside village of Paradise, Massachusetts. When the facts don't add up in a brutal Boston-area murder case, Jesse opens an investigation filled with surprises, unlikely suspects and grave danger. Though it's widely believed the murder was committed by an incarcerated serial killer, Jesse suspects another killer is at large and is hell-bent on bringing him to justice.",87,Drama|TV Movie|Crime|Mystery,Sony Pictures Television,10/18/15,10,5.6,2015,0.0,0.0
